,0,1,2,3,4,5,6,10,11,7_+,7_->,7_X,7_*,8_+,8_X,8_->,8_*,9_+,9_X,9_->,9_*
661,0.3,0.0,0.5,0.0,0.5,1,0,0.75,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0
662,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
663,0.3,0.0,0.6666666666666666,0.0,0.3333333333333333,1,0,0.5,0.5,0,1,0,0,0,0,0,1,0,1,0,0
664,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
665,0.3,0.0,0.6666666666666666,0.0,0.3333333333333333,1,1,0.5,0.5,0,1,0,0,0,0,0,1,0,0,0,1
666,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
667,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,1,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1
668,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
669,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
670,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
671,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
672,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
673,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0
674,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,1,0.5,0.5,0,1,0,0,0,1,0,0,0,0,0,1
675,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
676,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0
677,0.0,0.0,1.0,0.0,0.0,2,2,0.8333333333333334,0.8333333333333334,0,0,1,0,0,0,1,0,0,0,1,0
678,0.0,0.0,1.0,0.0,0.0,2,2,0.8333333333333334,0.8333333333333334,0,0,1,0,0,0,1,0,0,0,1,0
679,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
680,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
681,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
682,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
683,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
684,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,2,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,1
685,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,1,0
686,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,1,1,0.3333333333333333,0.42857142857142855,0,0,1,0,0,0,0,1,0,0,0,1
687,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,1,0,0,0
688,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,0,0,1,0,0,0,0,1,0,1,0,0
689,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0
690,0.2857142857142857,0.25,0.25,0.25,0.25,0,0,0.75,0.75,1,0,0,0,0,0,1,0,0,0,1,0
691,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
692,0.5,0.2,0.2,0.2,0.4,0,0,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0
693,0.5,0.2,0.4,0.2,0.2,0,1,0.5,0.5,1,0,0,0,0,0,1,0,0,0,0,1
694,0.15384615384615385,0.0,0.25,0.25,0.5,1,1,0.75,0.75,1,0,0,0,0,0,0,1,0,0,0,1
695,0.15384615384615385,0.0,0.25,0.25,0.5,1,1,0.75,0.5,1,0,0,0,0,0,0,1,0,0,0,1
696,0.5,0.2,0.4,0.2,0.2,0,0,0.5,0.5,1,0,0,0,0,0,1,0,1,0,0,0
697,0.2857142857142857,0.25,0.25,0.25,0.25,0,0,0.75,0.5,1,0,0,0,0,0,1,0,0,0,1,0
698,0.15384615384615385,0.0,0.25,0.25,0.5,1,0,0.75,0.75,1,0,0,0,0,0,0,1,1,0,0,0
699,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
700,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0
701,0.15384615384615385,0.0,0.25,0.25,0.5,1,1,0.75,0.8,1,0,0,0,0,0,0,1,0,0,0,1
702,0.15384615384615385,0.0,0.25,0.25,0.5,1,1,0.75,0.5,1,0,0,0,0,0,0,1,0,0,0,1
703,0.5,0.2,0.4,0.2,0.2,0,0,0.5,0.5,1,0,0,0,0,0,1,0,1,0,0,0
704,0.5,0.2,0.2,0.2,0.4,0,0,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0
705,0.12857142857142856,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,2,0.75,0.8,0,1,0,0,0,0,0,1,0,0,0,1
706,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,0,0.75,0.5,0,1,0,0,1,0,0,0,1,0,0,0
707,0.42105263157894735,0.5,0.0,0.25,0.25,1,1,0.5,0.5,0,1,0,0,0,0,0,1,0,0,0,1
708,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0.75,0.75,0,1,0,0,1,0,0,0,1,0,0,0
709,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0.75,0.75,0,1,0,0,1,0,0,0,1,0,0,0
710,0.12857142857142856,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,2,0.75,0.8,0,1,0,0,0,0,0,1,0,0,0,1
711,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
712,0.0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
713,0.12857142857142856,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,1,0.75,0.75,0,1,0,0,0,0,0,1,0,1,0,0
714,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0.75,0.5,0,1,0,0,1,0,0,0,0,0,0,1
715,0.12857142857142856,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,1,0.75,0.5,0,1,0,0,0,0,0,1,0,0,0,1
716,0.12857142857142856,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,2,0.75,0.8,0,1,0,0,0,0,0,1,0,0,0,1
717,0.42105263157894735,0.5,0.0,0.25,0.25,1,0,0.5,0.5,0,1,0,0,0,0,0,1,1,0,0,0
718,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0.75,0.75,0,1,0,0,1,0,0,0,1,0,0,0
719,0.2222222222222222,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0.75,0.75,0,1,0,0,1,0,0,0,0,0,1,0
720,0.0,0.0,0.0,0.0,0.0,2,3,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
721,0.05263157894736842,0.25,0.5,0.25,0.0,1,1,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0
722,0.05263157894736842,0.25,0.5,0.25,0.0,1,1,0.5,0.5,0,0,0,1,1,0,0,0,0,0,1,0
723,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0
724,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0
725,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0
726,0.05263157894736842,0.25,0.5,0.25,0.0,1,1,0.5,0.5,0,0,0,1,1,0,0,0,0,1,0,0
727,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
728,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1
729,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0.6666666666666666,0.6666666666666666,0,0,0,1,0,1,0,0,1,0,0,0
730,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,1,0.3333333333333333,0.42857142857142855,0,0,0,1,0,0,0,1,0,0,0,1
731,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0
732,0.05263157894736842,0.25,0.5,0.25,0.0,1,1,0.5,0.5,0,0,0,1,1,0,0,0,1,0,0,0
733,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
734,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
735,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0,0,0.4,0.4,0,1,0,0,0,0,1,0,0,0,1,0
736,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,0.4,0.4,0,1,0,0,1,0,0,0,0,1,0,0
737,0.42857142857142855,0.2,0.0,0.4,0.4,0,0,0.6,0.6,0,1,0,0,0,1,0,0,1,0,0,0
738,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0,0,0.4,0.4,0,1,0,0,0,0,1,0,0,0,1,0
739,0.42857142857142855,0.2,0.0,0.4,0.4,0,0,0.6,0.6,0,1,0,0,0,1,0,0,0,1,0,0
740,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0,0,0.4,0.4,0,1,0,0,0,0,1,0,1,0,0,0
741,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,1,0.4,0.4,0,1,0,0,1,0,0,0,0,0,0,1
742,0.2727272727272727,0.0,0.16666666666666666,0.5,0.3333333333333333,1,1,0.4,0.4,0,1,0,0,0,0,0,1,0,0,0,1
743,0.42857142857142855,0.2,0.0,0.4,0.4,0,0,0.6,0.6,0,1,0,0,0,1,0,0,0,1,0,0
744,0.07692307692307693,0.0,0.25,0.5,0.25,1,2,0.6,0.6,0,1,0,0,1,0,0,0,0,0,0,1
745,0.2727272727272727,0.0,0.16666666666666666,0.5,0.3333333333333333,1,0,0.4,0.4,0,1,0,0,0,0,0,1,0,1,0,0
746,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0
747,0.2727272727272727,0.0,0.16666666666666666,0.5,0.3333333333333333,1,1,0.4,0.6,0,1,0,0,0,0,0,1,0,0,0,1
748,0.2857142857142857,0.25,0.0,0.25,0.5,0,0,0.8,0.8,0,1,0,0,1,0,0,0,0,1,0,0
749,0.2857142857142857,0.25,0.0,0.25,0.5,0,0,0.8,0.8,0,1,0,0,1,0,0,0,1,0,0,0
750,0.0,0.125,0.5,0.125,0.25,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,1,0,0
751,0.5,0.125,0.5,0.125,0.25,0,1,0.4,0.4,0,0,1,0,0,1,0,0,0,0,0,1
752,0.0,0.0,0.5,0.25,0.25,1,1,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
753,0.5714285714285714,0.125,0.5,0.125,0.25,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,0,1,0
754,0.0,0.125,0.625,0.0,0.25,0,0,0.4,0.4,0,0,1,0,1,0,0,0,1,0,0,0
755,0.5,0.125,0.5,0.125,0.25,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,0,1,0
756,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0,0,0.6,0.6,0,0,1,0,0,0,1,0,0,0,1,0
757,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0,1,0.6,0.6,0,0,1,0,0,0,1,0,0,0,0,1
758,0.0,0.0,0.5,0.25,0.25,1,1,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
759,0.5,0.125,0.5,0.125,0.25,0,0,0.4,0.4,0,0,1,0,0,1,0,0,0,1,0,0
760,0.0,0.0,0.5,0.25,0.25,1,1,0.8,0.75,0,0,1,0,0,0,0,1,0,0,0,1
761,0.0,0.0,0.5,0.25,0.25,1,1,0.8,0.8,0,0,1,0,0,0,0,1,0,0,0,1
762,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0,0,0.6,0.6,0,0,1,0,0,0,1,0,0,0,1,0
763,0.0,0.0,0.5,0.25,0.25,1,1,0.8,0.75,0,0,1,0,0,0,0,1,0,0,0,1
764,0.0,0.125,0.625,0.0,0.25,0,0,0.4,0.4,0,0,1,0,1,0,0,0,1,0,0,0
765,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
766,0.55,0.2,0.4,0.2,0.2,1,1,0.6,0.6,0,0,0,1,0,0,0,1,0,0,0,1
767,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,1,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,1
768,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.4,0.4,0,0,0,1,0,0,1,0,0,1,0,0
769,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.4,0.4,0,0,0,1,0,0,1,0,0,0,1,0
770,0.55,0.2,0.4,0.2,0.2,1,1,0.6,0.6,0,0,0,1,0,0,0,1,0,0,0,1
771,0.2,0.4,0.2,0.2,0.2,0,0,0.6,0.6,0,0,0,1,0,1,0,0,0,1,0,0
772,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.4,0.4,0,0,0,1,0,0,1,0,0,0,1,0
773,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
774,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
775,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
776,0.2,0.4,0.2,0.2,0.2,0,0,0.6,0.6,0,0,0,1,0,1,0,0,0,1,0,0
777,0.2,0.4,0.2,0.2,0.2,0,1,0.6,0.6,0,0,0,1,0,1,0,0,0,0,0,1
778,0.55,0.2,0.4,0.2,0.2,1,1,0.6,0.4,0,0,0,1,0,0,0,1,0,0,0,1
779,0.55,0.2,0.4,0.2,0.2,1,1,0.6,0.6,0,0,0,1,0,0,0,1,0,0,0,1
780,0.09210526315789473,0.4,0.2,0.4,0.0,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
781,0.0,0.25,0.25,0.5,0.0,2,2,0.8,0.8,1,0,0,0,0,0,0,1,0,0,0,1
782,0.09210526315789473,0.4,0.2,0.4,0.0,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
783,0.09210526315789473,0.4,0.2,0.4,0.0,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
784,0.0625,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,1,0.6,0.6,1,0,0,0,1,0,0,0,0,0,1,0
785,0.0,0.4,0.0,0.4,0.2,1,1,0.8,0.8,1,0,0,0,0,1,0,0,1,0,0,0
786,0.0,0.25,0.25,0.5,0.0,2,2,0.8,0.8,1,0,0,0,0,0,0,1,0,0,0,1
787,0.09210526315789473,0.4,0.2,0.4,0.0,1,1,0.6,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1
788,0.0,0.25,0.25,0.5,0.0,2,2,0.8,0.8333333333333334,1,0,0,0,0,0,0,1,0,0,0,1
789,0.0,0.25,0.25,0.5,0.0,2,1,0.8,0.8,1,0,0,0,0,0,0,1,0,0,1,0
790,0.0,0.4,0.0,0.4,0.2,1,2,0.8,0.8,1,0,0,0,0,1,0,0,0,0,0,1
791,0.1875,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,1,1,0.4,0.4,1,0,0,0,0,0,0,1,0,0,0,1
792,0.0,0.25,0.25,0.5,0.0,2,2,0.8,0.8,1,0,0,0,0,0,0,1,0,0,0,1
793,0.0,0.25,0.25,0.5,0.0,2,2,0.8,0.8,1,0,0,0,0,0,0,1,0,0,0,1
794,0.09210526315789473,0.4,0.2,0.4,0.0,1,1,0.6,0.6,1,0,0,0,0,0,0,1,0,0,0,1
795,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
796,0.4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
797,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
798,0.35294117647058826,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0
799,0.5714285714285714,0.5,0.0,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0
800,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
801,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
802,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
803,0.5714285714285714,0.5,0.0,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0
804,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
805,0.19230769230769232,0.5,0.0,0.25,0.25,1,0,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,1,0,0,0
806,0.35294117647058826,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,1,0
807,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6,0,1,0,0,0,0,0,1,0,0,0,1
808,0.19230769230769232,0.5,0.0,0.25,0.25,1,1,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1
809,0.4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1
810,0.0,0.4,0.4,0.0,0.2,2,1,0.6666666666666666,0.4,0,0,0,1,0,0,0,1,0,0,0,1
811,0.0,0.4,0.4,0.0,0.2,2,3,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,1
812,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0
813,0.0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
814,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,1,1,0.5,0.5,0,0,0,1,0,1,0,0,0,0,1,0
815,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0
816,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1,0,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0
817,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1
818,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,1,1,0.5,0.5,0,0,0,1,0,1,0,0,0,1,0,0
819,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,1,1,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1
820,0.0,0.0,0.0,0.0,0.0,4,4,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
821,0.0,0.0,0.0,0.0,0.0,4,2,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
822,0.0,0.0,0.0,0.0,0.0,4,5,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
823,0.0,0.0,0.0,0.0,0.0,4,5,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1
824,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,1,1,0.5,0.5,0,0,0,1,0,1,0,0,0,1,0,0
825,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0.6666666666666666,0.6666666666666666,0,0,1,0,1,0,0,0,1,0,0,0
826,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
827,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0
828,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.4,0,0,1,0,0,0,0,1,0,0,0,1
829,0.0,0.0,0.4,0.4,0.2,1,0,0.5,0.5,0,0,1,0,0,0,0,1,0,1,0,0
830,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
831,0.0,0.0,0.4,0.4,0.2,1,2,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
832,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.4,0,0,1,0,0,0,0,1,0,0,0,1
833,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
834,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
835,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.5,0,0,1,0,0,0,0,1,0,0,0,1
836,0.0,0.0,0.5,0.5,0.0,1,1,0.8333333333333334,0.8,0,0,1,0,0,0,1,0,1,0,0,0
837,0.0,0.0,0.4,0.4,0.2,1,1,0.5,0.4,0,0,1,0,0,0,0,1,0,0,0,1
838,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0
839,0.0,0.0,0.4,0.4,0.2,1,0,0.5,0.5,0,0,1,0,0,0,0,1,1,0,0,0
840,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,0,0.6,0.6,0,1,0,0,0,0,0,1,0,0,1,0
841,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,0,0.6,0.6,0,1,0,0,0,0,0,1,1,0,0,0
842,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
843,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
844,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0,0,0.4,0.4,0,1,0,0,0,1,0,0,0,1,0,0
845,0.3181818181818182,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,1,1,0.4,0.6,0,1,0,0,0,0,0,1,0,0,0,1
846,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.6,0.4,0,1,0,0,0,0,0,1,0,0,0,1
847,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,2,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
848,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0,0.6,0.5,0,1,0,0,0,0,1,0,0,1,0,0
849,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0,0.6,0.5,0,1,0,0,0,0,1,0,0,1,0,0
850,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,0,0.6,0.6,0,1,0,0,0,0,0,1,0,1,0,0
851,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.6,0.6,0,1,0,0,0,0,0,1,0,0,0,1
852,0.6153846153846154,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0,1,0.4,0.4,0,1,0,0,0,1,0,0,0,0,0,1
853,0.3181818181818182,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,1,0,0.4,0.4,0,1,0,0,0,0,0,1,1,0,0,0
854,0.08333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,1,2,0.8,0.8,0,1,0,0,1,0,0,0,0,0,0,1
855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0,0,0.25,0.25,0,0,1,0,1,0,0,0,1,0,0,0
856,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,0,0.25,0.25,0,0,1,0,0,0,1,0,0,0,1,0
857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0,0,0.25,0.25,0,0,1,0,1,0,0,0,1,0,0,0
858,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0,0,0.25,0.25,0,0,1,0,1,0,0,0,1,0,0,0
859,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,1,0.25,0.25,0,0,1,0,0,0,1,0,0,0,0,1
860,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1,0.75,0.6,0,0,1,0,0,0,0,1,0,0,0,1
