,#node,depth,m_tree,root-op,sub_depth,tree
1235,23,6,"*( *( b, *( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ), τ ), τ ), a, τ )",*,4,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1236,23,6,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( *( d, e, τ ), +( i, j, c ), τ ) ), τ ), a, τ )",*,4,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1237,23,6,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( j, c ), τ ) ), τ ), a, τ )",*,4,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1238,23,6,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( e, +( i, j, c ), τ ) ), τ ), a, τ )",*,4,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1239,23,6,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e, p ), +( i, j, c ), τ ) ), τ ), a, τ )",*,4,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1240,23,6,"*( *( b, +( *( X( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )",*,5,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1241,23,6,"*( *( b, +( *( τ, f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )",*,5,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1242,23,6,"*( *( b, *( *( g, h, τ ), f, τ ), τ ), a, τ )",*,5,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1243,23,6,"*( *( τ, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )",*,5,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1244,23,6,"*( *( b, +( *( *( g, h, τ ), X( f, p ), τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )",*,5,"*( *( b, +( *( *( g, h, τ ), f, τ ), *( X( d, e ), +( i, j, c ), τ ) ), τ ), a, τ )"
1245,23,5,"*( X( +( b, c ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,3,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1246,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k, p ), τ ) ), X( d, e, h, i, l, m ), τ )",*,3,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1247,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k, p ), τ ) ), X( d, e, h, i, l, m ), τ )",*,3,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1248,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( e, h, i, l, m ), τ )",*,3,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1249,23,5,"*( X( ->( +( b, c ), a ), *( τ, ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,3,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1250,23,5,"*( X( ->( +( b, c, p ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,4,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1251,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), τ, τ ) ), X( d, e, h, i, l, m ), τ )",*,4,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1252,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), *( d, e, τ ), τ )",*,4,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1253,23,5,"*( ->( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,4,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1254,23,5,"*( X( ->( c, a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,4,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1255,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), τ, τ )",*,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1256,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), X( ->( j, k ), p ), τ ) ), X( d, e, h, i, l, m ), τ )",*,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1257,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, l, m ), τ )",*,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1258,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g, p ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )",*,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1259,23,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k, p ), τ ) ), X( d, e, h, i, l, m ), τ )",*,5,"*( X( ->( +( b, c ), a ), *( ->( f, g ), ->( j, k ), τ ) ), X( d, e, h, i, l, m ), τ )"
1260,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, τ, τ ) ), e, f ) )",+,3,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1261,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( ->( d, i, *( j, k, τ ) ), e, f ) )",+,3,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1262,22,5,"+( *( a, *( b, X( c, p ), τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,3,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1263,22,5,"+( *( a, X( *( b, c, τ ), p ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,3,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1264,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ), p ), e, f ) )",+,3,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1265,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), +( +( d, i, *( j, k, τ ) ), e, f ) )",+,4,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1266,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, X( k, p ), τ ) ), e, f ) )",+,4,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1267,22,5,"+( *( a, X( *( b, c, τ ), p ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,4,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1268,22,5,"+( *( a, *( b, c, τ ), τ ), *( τ, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,4,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1269,22,5,"+( *( a, *( τ, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,4,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1270,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, ->( j, k, τ ) ), e, f ) )",+,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1271,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( *( d, i, τ ), e, f ) )",+,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1272,22,5,"X( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )",+,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1273,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ), p )",+,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1274,22,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i ), e, f ) )",+,5,"+( *( a, *( b, c, τ ), τ ), *( g, h, τ ), ->( +( d, i, *( j, k, τ ) ), e, f ) )"
1275,24,6,"*( *( ->( X( g, h ), +( d, *( e, X( f, p ), τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,3,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1276,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k, p ), i, τ ), τ ), +( b, c, a ), τ )",*,3,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1277,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( *( j, k, τ ), i, τ ), τ ), +( b, c, a ), τ )",*,3,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1278,24,6,"*( *( ->( X( g, h ), *( e, f, τ ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,3,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1279,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), X( i, p ), τ ), τ ), +( b, c, a ), τ )",*,3,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1280,24,6,"*( *( *( X( g, h ), +( d, *( e, f, τ ) ), τ ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,4,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1281,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, a ), τ )",*,4,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1282,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( ->( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,4,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1283,24,6,"*( *( ->( +( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,4,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1284,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k, p ), i, τ ), τ ), +( b, c, a ), τ )",*,4,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1285,24,6,"*( *( ->( X( g, h ), X( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,5,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1286,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), X( *( X( j, k ), i, τ ), p ), τ ), +( b, c, a ), τ )",*,5,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1287,24,6,"*( *( *( X( g, h ), +( d, *( e, f, τ ) ), τ ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,5,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1288,24,6,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), ->( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,5,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1289,24,6,"*( *( ->( X( g, h ), +( d, X( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )",*,5,"*( *( ->( X( g, h ), +( d, *( e, f, τ ) ) ), *( X( j, k ), i, τ ), τ ), +( b, c, a ), τ )"
1290,23,5,"+( *( f, ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,3,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1291,23,5,"+( *( ->( *( g, h, τ ), f ), ->( i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,3,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1292,23,5,"+( *( f, ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,3,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1293,23,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, e ), X( b, c ) )",+,3,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1294,23,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ), o ), X( b, c ) )",+,3,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1295,23,5,"+( +( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,4,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1296,23,5,"+( *( ->( *( g, X( h, o ), τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,4,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1297,23,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l, o ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,4,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1298,23,5,"+( *( ->( *( g, h, τ ), f ), *( +( k, l ), i, τ ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,4,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1299,23,5,"+( *( ->( *( g, h, τ ), f ), ->( l, i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,4,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1300,23,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ), o ), X( b, c ) )",+,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1301,23,5,"+( *( ->( ->( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1302,23,5,"+( *( *( g, h, τ ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1303,23,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), c )",+,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1304,23,5,"+( X( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )",+,5,"+( *( ->( *( g, h, τ ), f ), ->( +( k, l ), i, j ), τ ), ->( a, +( d, e ) ), X( b, c ) )"
1305,23,5,"->( +( a, c, d, ->( b, *( τ, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,3,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1306,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), +( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,3,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1307,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), j, +( l, m ) )",->,3,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1308,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i, p ), e, τ ) ), +( j, k ), +( l, m ) )",->,3,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1309,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), X( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,3,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1310,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ), p ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,4,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1311,23,5,"->( *( a, c, τ ), +( j, k ), +( l, m ) )",->,4,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1312,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), X( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,4,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1313,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), X( e, p ), τ ) ), +( j, k ), +( l, m ) )",->,4,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1314,23,5,"->( +( a, c, d, *( b, *( f, g, τ ), τ ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,4,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1315,23,5,"X( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1316,23,5,"->( +( a, c, d, ->( b, *( f, τ, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1317,23,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), *( l, m, τ ) )",->,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1318,23,5,"->( +( a, c, d, *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1319,23,5,"->( +( a, c, d, ->( b, +( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )",->,5,"->( +( a, c, d, ->( b, *( f, g, τ ) ), *( ->( h, i ), e, τ ) ), +( j, k ), +( l, m ) )"
1320,22,6,"*( +( X( d, b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,3,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1321,22,6,"*( +( X( *( *( g, h, τ ), d, τ ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,3,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1322,22,6,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, X( f, o ), τ ), c, τ ), τ )",*,3,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1323,22,6,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a, o ) ), *( *( e, f, τ ), c, τ ), τ )",*,3,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1324,22,6,"*( +( X( *( *( g, h, τ ), d, τ ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,3,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1325,22,6,"*( +( *( g, h, τ ), d, ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,4,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1326,22,6,"*( +( X( +( *( g, τ, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,4,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1327,22,6,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a, o ) ), *( *( e, f, τ ), c, τ ), τ )",*,4,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1328,22,6,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), τ, τ ), τ )",*,4,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1329,22,6,"*( +( X( +( *( g, X( h, o ), τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,4,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1330,22,6,"*( +( X( +( *( g, h, τ ), d ), b, o ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,5,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1331,22,6,"*( +( X( +( *( g, h, τ ), d ), b ), *( i, j, τ ) ), *( *( e, f, τ ), c, τ ), τ )",*,5,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1332,22,6,"*( +( X( *( *( g, h, τ ), d, τ ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,5,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1333,22,6,"*( +( X( +( X( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )",*,5,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1334,22,6,"*( ->( i, j, a ), *( *( e, f, τ ), c, τ ), τ )",*,5,"*( +( X( +( *( g, h, τ ), d ), b ), ->( i, j, a ) ), *( *( e, f, τ ), c, τ ), τ )"
1335,22,6,"*( *( X( ->( g, h ), +( i, j ) ), +( a, *( e, b, τ ) ), τ ), +( c, d ), τ )",*,3,"*( *( X( ->( g, h ), +( i, j ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )"
1336,22,6,"*( *( X( ->( g, h ), X( i, j ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )",*,3,"*( *( X( ->( g, h ), +( i, j ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )"
1337,22,6,"*( *( X( ->( g, h ), i ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )",*,3,"*( *( X( ->( g, h ), +( i, j ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )"
1338,22,6,"*( *( X( ->( g, h ), +( i, j, n ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )",*,3,"*( *( X( ->( g, h ), +( i, j ) ), +( a, *( +( e, f ), b, τ ) ), τ ), +( c, d ), τ )"
